City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
690,Micheweni,TZ,-4.9667,39.8333,73.29,77,52,13.04,broken clouds
691,Nakhon Thai,TH,17.1006,100.8374,74.37,97,100,0.58,moderate rain
692,Sainte-Rose,GP,16.3324,-61.6979,79.18,94,100,8.05,overcast clouds
693,Umm Kaddadah,SD,13.6017,26.6876,80.46,59,91,9.93,overcast clouds
694,Fukue,JP,32.6881,128.8419,83.64,83,76,9.19,broken clouds
695,Maldonado,UY,-34.6667,-54.9167,49.23,87,95,5.84,overcast clouds
696,Santa Fe,AR,-31.6333,-60.7,54.01,67,100,5.01,overcast clouds
697,Young,UY,-32.6833,-57.6333,47.71,84,99,8.08,overcast clouds
698,Mangalia,RO,43.8,28.5833,74.07,77,1,9.82,clear sky
699,Jackson,US,42.4165,-122.8345,97.75,23,0,9.22,clear sky
700,Vangaindrano,MG,-23.35,47.6,63.79,94,4,4.54,clear sky
701,Aurora,US,39.7294,-104.8319,85.6,53,75,12.66,thunderstorm
702,Sangar,RU,63.9242,127.4739,57.88,84,100,13.56,light rain
703,Chernihiv,UA,51.0,32.0,67.5,74,4,3.98,clear sky
704,Xingcheng,CN,40.6167,120.7167,77.34,97,100,4.09,light rain
705,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,79.21,75,93,2.82,overcast clouds
706,Beni,CD,0.5,29.4667,61.75,93,38,1.45,scattered clouds
707,San Rafael Del Sur,NI,11.8485,-86.4384,74.37,76,94,11.34,overcast clouds
708,Ruston,US,32.5232,-92.6379,94.82,38,0,9.22,clear sky
709,Willowmore,ZA,-33.2926,23.4895,49.55,88,33,16.33,scattered clouds
710,Yermish,RU,54.7678,42.2711,65.48,66,57,4.27,broken clouds
711,Waipawa,NZ,-41.4122,175.5153,56.53,70,1,10.71,clear sky
712,Brownsville,US,25.9018,-97.4975,94.95,57,20,19.57,few clouds
713,Solano,US,38.2333,-121.9511,89.92,40,0,20.71,clear sky
714,Kieta,PG,-6.2167,155.6333,83.79,70,100,4.74,light rain
715,Gornopravdinsk,RU,60.05,69.9,63.16,70,100,4.56,overcast clouds
716,Talaya,RU,61.3833,152.75,67.44,50,32,6.67,scattered clouds
717,Lisburn,GB,54.5234,-6.0353,58.44,76,57,12.66,broken clouds
718,Agirish,RU,61.9247,63.0231,62.8,75,61,1.92,broken clouds
719,Kiama,AU,-34.6833,150.8667,59.58,68,8,5.01,clear sky
720,Yairipok,IN,24.6667,94.0667,68.5,98,33,1.32,scattered clouds
721,Davila,PH,18.4726,120.5763,80.58,81,100,6.93,overcast clouds
722,Galt,US,38.2546,-121.3,94.01,40,0,11.9,clear sky
723,Khandagayty,RU,50.7333,92.05,51.76,64,19,2.89,few clouds
724,Itoman,JP,26.1247,127.6694,84.97,79,20,4.61,few clouds
725,Jacqueville,CI,5.2052,-4.4146,75.22,79,0,10.6,clear sky
726,Asyut,EG,27.181,31.1837,85.86,27,40,8.28,scattered clouds
727,Usinsk,RU,65.9939,57.5281,64.18,72,3,11.92,clear sky
728,Bereda,ES,43.2686,-7.5406,66.15,100,70,6.58,broken clouds
729,Westport,US,41.1415,-73.3579,88.29,68,95,5.99,overcast clouds
